id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,saleprice,overall_qual * gr_liv_area,exter_qual * gr_liv_area,gr_liv_area * kitchen_qual,bsmt_qual * gr_liv_area,overall_qual * 1st_flr_sf,overall_qual * kitchen_qual,overall_qual * exter_qual,overall_qual^2,overall_qual * total_bsmt_sf,overall_qual * garage_area,overall_qual * garage_cars,total_bsmt_sf * gr_liv_area,overall_qual * bsmt_qual,overall_qual * year_built,overall_qual * garage_yr_blt,overall_qual * totrms_abvgrd,gr_liv_area * garage_area,overall_qual * year_remod/add,gr_liv_area * garage_cars,garage_area * garage_cars,totrms_abvgrd * gr_liv_area,1st_flr_sf * total_bsmt_sf,garage_yr_blt * year_built,total_area,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1972,2058,905104240,190,70.0,8425,Pave,0,Reg,Lvl,AllPub,FR3,Gtl,2fmCon,1Story,5,6,1971,1990,Gable,CompShg,0,0.0,3,3,CBlock,4,3,3,6,748.0,1,0.0,20.0,768.0,GasA,4,1,4,868,0,0,868,1.0,0.0,1,0,2,1,3,6,Typ,0,0,1,1989.0,1,2.0,576.0,3,3,Y,138,0,0,0,0,0,0,4,0,0,5,2007,119900,4340,2604,2604,3472,4340,15,15,25,3840.0,2880.0,10.0,666624.0,20,9855,9945.0,30,499968.0,9950,1736.0,1152.0,5208,666624.0,3920319.0,3080.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1973,2326,527166030,60,63.0,9084,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1998,1998,Hip,CompShg,0,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,935.0,935.0,GasA,4,1,4,955,677,0,1632,0.0,0.0,2,1,3,1,3,8,Typ,1,3,5,1998.0,3,2.0,462.0,3,3,Y,0,28,0,0,0,0,0,0,0,0,6,2006,176500,11424,4896,4896,6528,6685,21,21,49,6545.0,3234.0,14.0,1525920.0,28,13986,13986.0,56,753984.0,13986,3264.0,924.0,13056,892925.0,3992004.0,4661.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1974,1222,534452060,190,50.0,7420,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,0,0.0,3,3,BrkTil,3,3,1,6,851.0,1,0.0,140.0,991.0,GasA,5,1,4,1077,0,0,1077,1.0,0.0,1,0,2,2,3,5,Typ,2,3,5,1939.0,2,1.0,205.0,4,3,Y,0,4,0,0,0,0,0,0,0,0,1,2008,118000,5385,3231,3231,3231,5385,15,15,25,4955.0,1025.0,5.0,1067307.0,15,9695,9695.0,25,220785.0,9750,1077.0,205.0,5385,1067307.0,3759721.0,3350.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,1251,535305160,20,57.0,7677,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1953,1953,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,4,570.0,1,0.0,203.0,773.0,GasA,4,1,4,773,0,0,773,0.0,0.0,1,0,2,1,3,4,Typ,0,0,5,1953.0,1,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,4,2008,110000,3865,2319,2319,2319,3865,15,15,25,3865.0,1200.0,5.0,597529.0,15,9765,9765.0,20,185520.0,9765,773.0,240.0,3092,597529.0,3814209.0,2559.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1976,65,528382030,60,58.0,16770,Pave,0,IR2,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,7,5,1998,1998,Gable,CompShg,3,30.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1195.0,1195.0,GasA,4,1,4,1195,644,0,1839,0.0,0.0,2,1,4,1,3,7,Typ,0,0,5,1998.0,3,2.0,486.0,3,3,Y,0,81,0,0,0,0,0,0,0,0,6,2010,221000,12873,7356,5517,7356,8365,21,28,49,8365.0,3402.0,14.0,2197605.0,28,13986,13986.0,49,893754.0,13986,3678.0,972.0,12873,1428025.0,3992004.0,5359.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1977,498,528344040,60,68.0,16545,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1998,1998,Gable,CompShg,3,731.0,4,3,PConc,4,3,2,6,781.0,1,0.0,503.0,1284.0,GasA,5,1,4,1310,1140,0,2450,1.0,0.0,2,1,3,1,4,7,Typ,1,3,5,1998.0,3,3.0,1069.0,3,3,Y,0,126,0,0,0,0,0,0,0,0,5,2009,340000,19600,9800,9800,9800,10480,32,32,64,10272.0,8552.0,24.0,3145800.0,32,15984,15984.0,56,2619050.0,15984,7350.0,3207.0,17150,1682040.0,3992004.0,7253.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1978,749,903425245,70,60.0,11414,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,8,1910,1993,Gable,CompShg,0,0.0,3,4,BrkTil,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,3,0,4,1136,883,0,2019,0.0,0.0,1,0,3,1,4,8,Typ,0,0,1,1997.0,1,2.0,532.0,3,3,Y,509,135,0,0,0,0,0,4,0,0,10,2009,167500,14133,6057,8076,8076,7952,28,21,49,5096.0,3724.0,14.0,1469832.0,28,13370,13979.0,56,1074108.0,13951,4038.0,1064.0,16152,827008.0,3814270.0,5298.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979,1782,528431050,20,116.0,13501,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,8,5,2006,2006,Gable,CompShg,1,208.0,4,3,PConc,4,3,1,6,63.0,1,0.0,1560.0,1623.0,GasA,5,1,4,1636,0,0,1636,1.0,0.0,2,0,3,1,4,8,Typ,1,4,5,2006.0,2,3.0,865.0,3,3,Y,0,60,0,0,0,0,0,0,0,0,6,2007,255000,13088,6544,6544,6544,13088,32,32,64,12984.0,6920.0,24.0,2655228.0,32,16048,16048.0,64,1415140.0,16048,4908.0,2595.0,13088,2655228.0,4024036.0,5760.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1980,477,528235200,80,59.0,9434,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,0,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,384.0,384.0,GasA,5,1,4,744,630,0,1374,0.0,0.0,2,1,3,1,4,6,Typ,1,4,3,2004.0,3,2.0,400.0,3,3,Y,100,0,0,0,0,0,0,0,0,0,8,2009,170000,9618,5496,5496,5496,5208,28,28,49,2688.0,2800.0,14.0,527616.0,28,14028,14028.0,42,549600.0,14035,2748.0,800.0,8244,285696.0,4016016.0,3532.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1981,2826,908186060,180,35.0,3675,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,3,80.0,3,3,PConc,4,3,4,6,547.0,1,0.0,0.0,547.0,GasA,4,1,4,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,Typ,0,0,4,2005.0,3,2.0,525.0,3,3,Y,0,28,0,0,0,0,0,0,0,0,5,2006,145000,5360,3216,3216,4288,5360,15,15,25,2735.0,2625.0,10.0,586384.0,20,10025,10025.0,25,562800.0,10025,2144.0,1050.0,5360,586384.0,4020025.0,3216.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1982,1601,923228420,180,21.0,1890,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,0,0.0,3,4,CBlock,4,3,3,5,495.0,1,0.0,135.0,630.0,GasA,4,1,4,630,0,0,630,1.0,0.0,1,0,1,1,3,3,Typ,0,0,0,1980.0,0,0.0,0.0,0,0,Y,88,0,0,0,0,0,0,0,0,0,6,2008,81000,2520,1890,1890,2520,2520,12,12,16,2520.0,0.0,0.0,396900.0,16,7888,7920.0,12,0.0,7888,0.0,0.0,1890,396900.0,3904560.0,1890.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1983,990,526351030,20,87.0,11029,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,6,8,1958,2002,Hip,CompShg,0,0.0,5,3,CBlock,4,3,1,5,528.0,4,411.0,245.0,1184.0,GasA,5,1,4,1414,0,0,1414,1.0,0.0,1,0,3,1,3,6,Min1,1,3,5,1990.0,1,2.0,601.0,3,3,Y,0,51,0,0,190,0,0,0,0,0,5,2008,176500,8484,7070,4242,5656,8484,18,30,36,7104.0,3606.0,12.0,1674176.0,24,11748,11940.0,36,849814.0,12012,2828.0,1202.0,8484,1674176.0,3896420.0,4613.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,1791,528441080,20,75.0,10084,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2004,2005,Gable,CompShg,1,186.0,4,3,PConc,5,3,3,6,1369.0,1,0.0,317.0,1686.0,GasA,5,1,4,1694,0,0,1694,1.0,0.0,2,0,3,1,4,7,Typ,1,4,5,2004.0,2,2.0,636.0,3,3,Y,255,57,0,0,0,0,0,0,0,0,8,2007,307000,13552,6776,6776,8470,13552,32,32,64,13488.0,5088.0,16.0,2856084.0,40,16032,16032.0,56,1077384.0,16040,3388.0,1272.0,11858,2856084.0,4016016.0,5710.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1985,2131,907192020,60,68.0,9543,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2001,2001,Gable,CompShg,0,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,845.0,845.0,GasA,5,1,4,845,845,0,1690,0.0,0.0,2,1,3,1,4,7,Typ,0,0,5,2001.0,2,2.0,517.0,3,3,Y,0,103,0,0,0,0,0,0,0,0,2,2007,190550,11830,6760,6760,6760,5915,28,28,49,5915.0,3619.0,14.0,1428050.0,28,14007,14007.0,49,873730.0,14007,3380.0,1034.0,11830,714025.0,4004001.0,4742.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1986,371,527301320,60,94.0,13005,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,7,1980,1980,Gable,CompShg,3,278.0,4,3,CBlock,4,3,1,6,692.0,1,0.0,153.0,845.0,GasA,3,1,4,1153,1200,0,2353,1.0,0.0,2,1,4,1,5,10,Typ,1,3,5,1983.0,2,2.0,484.0,3,3,Y,288,195,0,0,0,0,0,4,0,0,8,2009,260000,16471,9412,11765,9412,8071,35,28,49,5915.0,3388.0,14.0,1988285.0,28,13860,13881.0,70,1138852.0,13860,4706.0,968.0,23530,974285.0,3926340.0,6035.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,2377,527453070,120,24.0,2280,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,5,120.0,4,492.0,443.0,1055.0,GasA,3,1,4,1055,0,0,1055,1.0,0.0,2,0,2,1,3,4,Typ,0,0,5,1976.0,1,1.0,319.0,3,3,Y,0,29,0,0,0,0,0,0,0,0,4,2006,137500,7385,3165,3165,3165,7385,21,21,49,7385.0,2233.0,7.0,1113025.0,21,13832,13832.0,28,336545.0,13832,1055.0,319.0,4220,1113025.0,3904576.0,3484.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,1832,532479140,20,43.0,12712,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,6,7,1973,2006,Gable,CompShg,0,0.0,3,3,CBlock,4,3,2,5,968.0,1,0.0,76.0,1044.0,GasA,3,1,4,1055,0,0,1055,1.0,0.0,1,0,2,1,4,5,Typ,1,3,5,1973.0,2,2.0,542.0,3,3,Y,455,0,0,0,0,0,0,0,0,0,1,2007,147000,6330,3165,4220,4220,6330,24,18,36,6264.0,3252.0,12.0,1101420.0,24,11838,11838.0,30,571810.0,12036,2110.0,1084.0,5275,1101420.0,3892729.0,3696.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,561,532377130,20,80.0,10000,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,6,1961,1983,Hip,CompShg,0,0.0,3,3,CBlock,3,3,1,4,594.0,1,0.0,270.0,864.0,GasA,5,1,4,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,Typ,1,3,5,1961.0,2,1.0,264.0,3,3,Y,165,0,0,0,0,0,0,2,2,400,3,2009,131400,5720,3432,3432,3432,5720,15,15,25,4320.0,1320.0,5.0,988416.0,15,9805,9805.0,30,302016.0,9915,1144.0,264.0,6864,988416.0,3845521.0,3416.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,1063,528142140,60,85.0,10574,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2004,2004,Gable,CompShg,1,126.0,4,3,PConc,5,3,1,6,856.0,1,0.0,292.0,1148.0,GasA,5,1,4,1170,1162,0,2332,1.0,0.0,2,1,4,1,5,9,Typ,1,4,3,2004.0,3,3.0,756.0,3,3,Y,224,142,0,0,0,0,0,0,0,0,7,2008,316000,18656,9328,11660,11660,9360,40,32,64,9184.0,6048.0,24.0,2677136.0,40,16032,16032.0,72,1762992.0,16032,6996.0,2268.0,20988,1343160.0,4016016.0,6568.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1991,325,923204150,90,94.0,9400,Pave,0,Reg,Low,AllPub,Corner,Gtl,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,0,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,912.0,912.0,GasA,3,1,4,912,912,0,1824,0.0,0.0,2,2,4,2,3,8,Typ,0,0,0,1980.0,0,0.0,0.0,0,0,Y,128,0,0,0,0,0,0,0,0,0,4,2010,139000,10944,5472,5472,5472,5472,18,18,36,5472.0,0.0,0.0,1663488.0,18,11826,11880.0,48,0.0,11826,0.0,0.0,14592,831744.0,3902580.0,4560.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1992,1577,916386040,80,73.0,9802,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,0,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,352.0,352.0,GasA,4,1,4,712,730,0,1442,0.0,0.0,2,1,3,1,3,6,Typ,0,0,3,2007.0,3,2.0,400.0,3,3,Y,100,0,0,0,0,0,0,0,0,0,4,2008,172500,7210,4326,4326,5768,3560,15,15,25,1760.0,2000.0,10.0,507584.0,20,10030,10035.0,30,576800.0,10035,2884.0,800.0,8652,250624.0,4026042.0,3636.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1993,2851,909250120,70,96.0,13132,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,5,5,1914,1950,Gable,CompShg,0,0.0,3,3,BrkTil,4,3,2,1,0.0,1,0.0,747.0,747.0,GasA,4,1,2,892,892,0,1784,0.0,0.0,1,1,4,1,3,9,Typ,0,0,1,1914.0,1,1.0,180.0,2,2,N,203,40,0,0,0,0,0,0,0,0,7,2006,138887,8920,5352,5352,7136,4460,15,15,25,3735.0,900.0,5.0,1332648.0,20,9570,9570.0,45,321120.0,9750,1784.0,180.0,16056,666324.0,3663396.0,4495.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1994,1410,905427070,70,120.0,13728,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,6,7,1935,1986,Hip,CompShg,0,0.0,3,3,CBlock,3,3,1,3,626.0,1,0.0,501.0,1127.0,GasA,5,1,4,1236,872,0,2108,0.0,0.0,2,0,4,1,4,7,Typ,2,3,4,1935.0,1,2.0,540.0,3,3,Y,0,0,0,0,90,0,0,0,0,0,7,2008,235000,12648,6324,8432,6324,7416,24,18,36,6762.0,3240.0,12.0,2375716.0,18,11610,11610.0,42,1138320.0,11916,4216.0,1080.0,14756,1392972.0,3744225.0,5883.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1995,691,535477150,20,60.0,6600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1962,1962,Hip,CompShg,0,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,4,0,4,894,0,0,894,0.0,0.0,1,0,2,1,3,5,Typ,0,0,1,1962.0,1,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,8,2009,109500,4470,2682,2682,2682,4470,15,15,25,4470.0,1540.0,5.0,799236.0,15,9810,9810.0,25,275352.0,9810,894.0,308.0,4470,799236.0,3849444.0,2990.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,2691,903451050,50,60.0,10320,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,0,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,596.0,596.0,GasA,1,1,2,834,596,0,1430,0.0,0.0,2,0,3,1,2,7,Typ,0,0,1,1924.0,1,2.0,370.0,2,2,Y,218,0,0,0,210,0,0,0,0,0,10,2006,107000,5720,4290,2860,4290,3336,8,12,16,2384.0,1480.0,8.0,852280.0,12,7696,7696.0,28,529100.0,7800,2860.0,740.0,10010,497064.0,3701776.0,3826.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
